ciudad,codigo_dominio,anio,meses_incluidos,bloque_indicador,nombre_indicador,valor,error_estandar,ic95_inf,ic95_sup,deff,n_muestral,cv_pct,etiqueta_confiabilidad,fuente,observacion
Medellín A.M.,05,2024,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,1624408.66,115521.7117,1431115.5285,1862780.2289,1.3682,497,7.1116,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",1 registro(s) excluidos por valor extremo
Medellín A.M.,05,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,120000000.0,,,,,3753,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",21 registro(s) excluidos por valor extremo
Medellín A.M.,05,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,350000000.0,,,,,3753,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",21 registro(s) excluidos por valor extremo
Medellín A.M.,05,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,200000000.0,577350.2692,200000000.0000,200000000.0000,0.0330,3753,0.2887,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",21 registro(s) excluidos por valor extremo
Medellín A.M.,05,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,254731450.63,3769585.4287,248220182.7256,262060363.4374,1.4066,3753,1.4798,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",21 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P25,600000.0,,,,,6113,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",8 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P75,1200000.0,,,,,6113,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",8 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - mediana,800000.0,0.0000,800000.0000,800000.0000,0.0000,6113,0.0000,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",8 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - promedio,1023826.86,12348.8396,998427.7107,1049051.6117,1.5404,6113,1.2061,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",8 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Medellín A.M.,05,2025,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Medellín A.M.,05,2025,Ene-Dic (12 meses),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Medellín A.M.,05,2025,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,42.87,,,,,6062,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",sobrecarga (>30%)
Medellín A.M.,05,2025,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,16.2,,,,,6062,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",sobrecarga severa (>50%)
Medellín A.M.,05,2025,Ene-Dic (12 meses),esfuerzo_financiero,Arriendo/ingreso del hogar (mediana),26.99,,,,,6062,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",Merge con 99.7% de coincidencia
Medellín A.M.,05,2025,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento (>3 personas/cuarto para dormir),1.06,0.1117,0.8477,1.2879,1.4111,11825,10.5682,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)","Umbral >3 sobre CUARTOS PARA DORMIR (P5010), no cuartos totales"
Medellín A.M.,05,2025,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),0.49,,,,,11825,,PRECAUCION,"GEIH 2025 (DANE, catalogo ANDA 853)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Medellín A.M.,05,2025,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - mediana,1.33,,,,,11825,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - promedio,1.43,0.0065,1.4147,1.4398,1.4222,11825,0.4556,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,% arrendatarios en pobreza monetaria,16.07,,,,,6132,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,% hogares no pobres que viven en arriendo,50.28,,,,,10447,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,% hogares pobres que viven en arriendo,74.59,,,,,1378,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,% propietarios en pobreza monetaria,4.62,,,,,4214,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,33.69,,,,,0,,NO_APLICA,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",(+) = propietarios ganan mas; calculado sobre medianas ponderadas
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares arrendatarios,3141666.32,,,,,6081,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Medellín A.M.,05,2025,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares propietarios,4200000.0,,,,,4183,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Medellín A.M.,05,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin acueducto,0.09,0.0346,0.0255,0.1559,1.6419,11825,40.0933,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin alcantarillado,1.65,0.1462,1.4057,1.9509,1.5547,11825,8.8431,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin energia electrica,0.0,0.0000,0.0000,0.0000,,11825,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin gas natural conectado a red,16.06,0.3902,15.3714,16.7728,1.3360,11825,2.4302,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin recoleccion de basuras,0.0,0.0000,0.0000,0.0000,,11825,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,Tenencia: En arriendo o subarriendo,53.06,0.5395,52.0133,54.0565,1.3821,6132,1.0169,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,Tenencia: En usufructo,10.78,0.3401,10.2134,11.4846,1.4220,1346,3.1547,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,Tenencia: Otra,0.01,0.0071,0.0000,0.0218,0.8266,1,98.3021,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,Tenencia: Posesion sin titulo,0.48,0.0669,0.3623,0.6292,1.1090,65,13.9477,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, la estan pagando",5.56,0.2906,5.0548,6.1500,1.9008,549,5.2236,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, totalmente pagada",29.67,0.4867,28.7171,30.6585,1.3423,3665,1.6404,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,Tenencia: Propiedad colectiva,0.44,0.0587,0.3332,0.5617,0.9220,67,13.2218,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Medellín A.M.,05,2025,Ene-Dic (12 meses),tenencia,Tenencia: suma de categorias (control),100.0,,,,,11825,,NO_APLICA,"GEIH 2025 (DANE, catalogo ANDA 853)",Control de auditoria: debe ser 100% +/-0.1pp
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P25,700000.0,,,,,5652,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",13 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P75,1800000.0,,,,,5652,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",13 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - mediana,1000000.0,50191.6978,1000000.0000,1100000.0000,6.4042,5652,5.0192,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",13 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - promedio,1554823.42,25284.0267,1510099.6605,1604383.8558,1.6251,5652,1.6262,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",13 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P25,600000.0,,,,,540,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",5 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P75,1800000.0,,,,,540,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",5 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - mediana,1000000.0,58064.5547,900000.0000,1159682.2451,1.2420,540,5.8065,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",5 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,1350260.81,66333.9187,1243097.8201,1495552.1527,1.6209,540,4.9127,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",5 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,120000000.0,,,,,4099,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,350000000.0,,,,,4099,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,200000000.0,0.0000,200000000.0000,200000000.0000,0.0000,4099,0.0000,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,272823437.72,3786592.3379,265830876.1679,280094574.0742,1.2650,4099,1.3879,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - P25,641368.0,,,,,3167,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - P75,1300000.0,,,,,3167,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - mediana,850000.0,22111.1819,850000.0000,900000.0000,1.7616,3167,2.6013,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - promedio,1147459.23,19956.0798,1113323.7417,1187240.1604,1.4350,3167,1.7392,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Medellín A.M.,05,2026*,Ene-Jun (parcial),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Medellín A.M.,05,2026*,Ene-Jun (parcial),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Medellín A.M.,05,2026*,Ene-Jun (parcial),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),esfuerzo_financiero,Arriendo/ingreso del hogar (mediana),ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),hacinamiento,Hogares con hacinamiento (>3 personas/cuarto para dormir),0.88,0.1263,0.6374,1.1374,1.0856,5927,14.3733,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)","Umbral >3 sobre CUARTOS PARA DORMIR (P5010), no cuartos totales"
Medellín A.M.,05,2026*,Ene-Jun (parcial),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),0.33,,,,,5927,,NO PUBLICAR,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Medellín A.M.,05,2026*,Ene-Jun (parcial),hacinamiento,Personas por cuarto para dormir - mediana,1.33,,,,,5927,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),hacinamiento,Personas por cuarto para dormir - promedio,1.42,0.0083,1.4071,1.4371,1.2740,5927,0.5802,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,% arrendatarios en pobreza monetaria,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,% hogares no pobres que viven en arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,% hogares pobres que viven en arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,% propietarios en pobreza monetaria,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,Ingreso mediano hogares arrendatarios,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),ingreso_pobreza,Ingreso mediano hogares propietarios,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Medellín A.M.,05,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin acueducto,0.01,0.0114,0.0000,0.0370,0.6258,5927,92.7413,NO PUBLICAR,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin alcantarillado,1.69,0.1873,1.3330,2.0347,1.2488,5927,11.0570,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin energia electrica,0.0,0.0000,0.0000,0.0000,,5927,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin gas natural conectado a red,15.63,0.5261,14.6389,16.6968,1.2441,5927,3.3666,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin recoleccion de basuras,0.0,0.0000,0.0000,0.0000,,5927,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,Tenencia: En arriendo o subarriendo,53.99,0.7629,52.5142,55.3905,1.3888,3175,1.4130,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,Tenencia: En usufructo,10.1,0.4858,9.1261,11.1121,1.5402,599,4.8083,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,Tenencia: Otra,0.04,0.0219,0.0000,0.0887,0.7608,3,58.6921,NO PUBLICAR,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,Tenencia: Posesion sin titulo,0.54,0.1059,0.3447,0.7511,1.2374,36,19.6008,PRECAUCION,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,"Tenencia: Propia, la estan pagando",5.53,0.3906,4.7682,6.3129,1.7310,277,7.0632,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,"Tenencia: Propia, totalmente pagada",28.42,0.7062,27.0843,29.7548,1.4531,1764,2.4849,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,Tenencia: Propiedad colectiva,1.37,0.2100,1.0256,1.7891,1.9319,73,15.3052,PRECAUCION,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Medellín A.M.,05,2026*,Ene-Jun (parcial),tenencia,Tenencia: suma de categorias (control),100.0,,,,,5927,,NO_APLICA,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",Control de auditoria: debe ser 100% +/-0.1pp
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - P25,800000.0,,,,,2730,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - P75,2000000.0,,,,,2730,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - mediana,1200000.0,5773.5027,1200000.0000,1200000.0000,0.0378,2730,0.4811,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - promedio,1675334.71,34940.2957,1611667.8923,1748658.5259,1.3843,2730,2.0856,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - P25,750000.0,,,,,275,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",1 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - P75,2401985.5,,,,,275,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",1 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - mediana,1400000.0,87428.8721,1200000.0000,1500000.0000,0.7530,275,6.2449,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",1 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,1783781.43,113570.7807,1580740.7378,1990458.4630,1.2706,275,6.3669,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",1 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,130000000.0,,,,,1888,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,380039159.21,,,,,1888,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,235638452.58,12581439.9189,220000000.0000,250000000.0000,4.0272,1888,5.3393,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Medellín A.M.,05,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,310167907.71,7449420.9435,296498994.2785,326695506.4569,1.4118,1888,2.4017,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",3 registro(s) excluidos por valor extremo
Montería,23,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P25,350000.0,,,,,2170,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",3 registro(s) excluidos por valor extremo
Montería,23,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P75,650000.0,,,,,2170,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",3 registro(s) excluidos por valor extremo
Montería,23,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - mediana,450000.0,9792.3399,450000.0000,480000.0000,1.7642,2170,2.1761,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",3 registro(s) excluidos por valor extremo
Montería,23,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - promedio,557013.18,8157.2745,541694.8134,575187.5006,1.2242,2170,1.4645,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",3 registro(s) excluidos por valor extremo
Montería,23,2023,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Montería,23,2023,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Montería,23,2023,Ene-Dic (12 meses),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Montería,23,2023,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,43.39,,,,,2162,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",sobrecarga (>30%)
Montería,23,2023,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,15.94,,,,,2162,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",sobrecarga severa (>50%)
