tipo_prueba,ciudad_nombre,anio,indicador,resultado,evidencia
CONSISTENCIA_P5090_CRUZADA,Ibagué,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=6711)
CONSISTENCIA_P5090_CRUZADA,Pasto,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=8900)
CONSISTENCIA_P5090_CRUZADA,Villavicencio,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=8440)
CONSISTENCIA_P5090_CRUZADA,Montería,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=5918)
CONSISTENCIA_P5090_CRUZADA,Cartagena,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=8844)
CONSISTENCIA_P5090_CRUZADA,Neiva,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=7797)
CONSISTENCIA_P5090_CRUZADA,Armenia,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=9233)
CONSISTENCIA_P5090_CRUZADA,Santa Marta,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=7865)
CONSISTENCIA_P5090_CRUZADA,Sincelejo,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=6931)
CONSISTENCIA_P5090_CRUZADA,Valledupar,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=6765)
CONSISTENCIA_P5090_CRUZADA,Popayán,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=8006)
CONSISTENCIA_P5090_CRUZADA,Tunja,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=7929)
CONSISTENCIA_P5090_CRUZADA,Riohacha,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=6485)
CONSISTENCIA_P5090_CRUZADA,Florencia,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=8021)
CONSISTENCIA_P5090_CRUZADA,Quibdó,2025,,APROBADO,100.0% de coincidencia de P5090 entre bases (n=8305)
DEFF_ANOMALO,Bogotá D.C.,2025,Valor estimado de venta de la vivienda - mediana,ADVERTENCIA,"DEFF=12.0 (CV=4.4%, n=3488). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Cali A.M.,2023,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=10.9 (CV=3.2%, n=5600). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Bucaramanga A.M.,2024,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=10.8 (CV=3.2%, n=4773). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Cúcuta A.M.,2023,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=15.2 (CV=4.7%, n=4854). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Cúcuta A.M.,2024,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=22.8 (CV=4.6%, n=5002). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Cúcuta A.M.,2025,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=14.5 (CV=4.1%, n=3293). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Pasto,2025,Valor estimado de venta de la vivienda - mediana,ADVERTENCIA,"DEFF=17.0 (CV=6.8%, n=2553). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Villavicencio,2025,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=17.2 (CV=4.0%, n=4712). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Neiva,2023,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=13.0 (CV=3.6%, n=3126). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Neiva,2025,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=13.7 (CV=4.7%, n=4522). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Armenia,2023,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=10.4 (CV=3.1%, n=4083). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Santa Marta,2024,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=12.4 (CV=5.4%, n=4053). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Santa Marta,2025,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=12.3 (CV=4.3%, n=3101). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Sincelejo,2023,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=20.1 (CV=5.6%, n=4812). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Sincelejo,2024,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=14.4 (CV=4.6%, n=4665). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Valledupar,2023,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=10.6 (CV=3.5%, n=3090). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Popayán,2023,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=36.7 (CV=6.6%, n=4671). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Tunja,2024,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=17.5 (CV=4.4%, n=3757). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Tunja,2026*,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=10.9 (CV=5.1%, n=1830). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Florencia,2024,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=31.4 (CV=6.0%, n=3743). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Florencia,2026*,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=16.5 (CV=5.3%, n=2154). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Quibdó,2023,Canon de arriendo mensual - mediana,ADVERTENCIA,"DEFF=16.9 (CV=4.0%, n=2784). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Quibdó,2023,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=18.0 (CV=4.0%, n=5459). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Quibdó,2024,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=34.3 (CV=6.0%, n=5406). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
DEFF_ANOMALO,Quibdó,2025,Arriendo imputado (estimado) - mediana,ADVERTENCIA,"DEFF=13.8 (CV=4.9%, n=5626). Patron concentrado en medianas de variables con fuerte redondeo (heaping): la mediana ponderada salta entre valores redondos y su varianza bootstrap se infla frente al MAS. La estimacion puntual sigue siendo valida segun el CV."
