ciudad,anio,indicador,valor_pct,error_estandar,ic95_inf,ic95_sup,deff,n_muestral,cv_pct,etiqueta_confiabilidad,nota
Santa Marta,2023,Deficit habitacional total,36.816,5.0169,26.9828,46.6491,5.184,525,13.63,ACEPTABLE,
Santa Marta,2023,Deficit habitacional cuantitativo,4.9535,1.7068,1.6081,8.2989,2.965,525,34.46,NO PUBLICAR,
Santa Marta,2023,Deficit habitacional cualitativo,31.8625,4.2986,23.4373,40.2877,4.078,525,13.49,ACEPTABLE,
Santa Marta,2023,Componente: hacinamiento mitigable,19.4381,2.1929,15.1401,23.7361,1.471,525,11.28,ACEPTABLE,
Santa Marta,2023,Componente: alcantarillado o sanitario inadecuado,16.2832,4.4254,7.6094,24.9569,6.884,525,27.18,NO PUBLICAR,
Santa Marta,2023,Componente: sin acueducto,9.02,3.3875,2.3806,15.6595,6.7,525,37.56,NO PUBLICAR,
Santa Marta,2023,Componente: lugar inadecuado para cocinar,9.8974,2.4222,5.1499,14.645,3.152,525,24.47,PRECAUCION,
Santa Marta,2023,Componente: sin recoleccion de basuras,3.6943,2.0462,0.0,7.7049,5.639,525,55.39,NO PUBLICAR,
Santa Marta,2023,Paredes en material inadecuado,1.6037,1.1404,0.0,3.8388,3.948,525,71.11,NO PUBLICAR,
Santa Marta,2023,"Pisos de tierra, arena o barro",1.4971,1.1542,0.0,3.7593,4.329,525,77.1,NO PUBLICAR,
Santa Marta,2023,Hogares en estrato 1 o 2,64.2977,6.0398,52.4597,76.1358,7.614,525,9.39,ACEPTABLE,
Santa Marta,2023,Hogares en estrato 3,24.2847,4.9881,14.508,34.0615,6.484,525,20.54,PRECAUCION,
Santa Marta,2023,"Hogares en estrato 4, 5 o 6",11.0192,3.6206,3.9229,18.1156,6.406,525,32.86,NO PUBLICAR,
Santa Marta,2023,Hogares sin estrato o no informa,0.3983,0.2819,0.0,0.9509,0.96,525,70.79,NO PUBLICAR,
Sincelejo,2023,Deficit habitacional total,27.1289,3.0715,21.1086,33.1491,2.415,561,11.32,ACEPTABLE,
Sincelejo,2023,Deficit habitacional cuantitativo,4.0532,1.1213,1.8554,6.2511,1.636,561,27.67,NO PUBLICAR,
Sincelejo,2023,Deficit habitacional cualitativo,23.0756,2.692,17.7994,28.3519,2.066,561,11.67,ACEPTABLE,
Sincelejo,2023,Componente: hacinamiento mitigable,16.5293,2.167,12.282,20.7766,1.722,561,13.11,ACEPTABLE,
Sincelejo,2023,Componente: alcantarillado o sanitario inadecuado,2.8424,1.0499,0.7846,4.9002,2.02,561,36.94,NO PUBLICAR,
Sincelejo,2023,Componente: sin acueducto,1.2988,0.6313,0.0615,2.5361,1.573,561,48.6,NO PUBLICAR,
Sincelejo,2023,Componente: lugar inadecuado para cocinar,4.0305,0.8904,2.2853,5.7757,1.037,561,22.09,PRECAUCION,
Sincelejo,2023,Componente: sin recoleccion de basuras,1.2141,0.717,0.0,2.6194,2.169,561,59.06,NO PUBLICAR,
Sincelejo,2023,Paredes en material inadecuado,2.5135,0.8816,0.7856,4.2415,1.605,561,35.07,NO PUBLICAR,
Sincelejo,2023,"Pisos de tierra, arena o barro",6.5598,1.6952,3.2372,9.8824,2.372,561,25.84,NO PUBLICAR,
Sincelejo,2023,Hogares en estrato 1 o 2,88.8696,3.3843,82.2364,95.5028,5.858,561,3.81,EXCELENTE,
Sincelejo,2023,Hogares en estrato 3,6.4473,1.9713,2.5836,10.311,3.26,561,30.57,NO PUBLICAR,
Sincelejo,2023,"Hogares en estrato 4, 5 o 6",4.2672,2.6478,0.0,9.4568,8.683,561,62.05,NO PUBLICAR,
Sincelejo,2023,Hogares sin estrato o no informa,0.4159,0.2886,0.0,0.9815,1.017,561,69.38,NO PUBLICAR,
Valledupar,2023,Deficit habitacional total,22.8082,3.908,15.1486,30.4678,3.735,463,17.13,PRECAUCION,
Valledupar,2023,Deficit habitacional cuantitativo,1.6658,0.7134,0.2675,3.0642,1.338,463,42.83,NO PUBLICAR,
Valledupar,2023,Deficit habitacional cualitativo,21.1424,3.5599,14.165,28.1197,3.273,463,16.84,PRECAUCION,
Valledupar,2023,Componente: hacinamiento mitigable,14.7988,2.1081,10.6669,18.9308,1.518,463,14.25,ACEPTABLE,
Valledupar,2023,Componente: alcantarillado o sanitario inadecuado,5.8947,3.2017,0.0,12.17,7.957,463,54.32,NO PUBLICAR,
Valledupar,2023,Componente: sin acueducto,0.2166,0.2163,0.0,0.6405,0.932,463,99.84,NO PUBLICAR,
Valledupar,2023,Componente: lugar inadecuado para cocinar,7.6953,2.1472,3.4868,11.9038,2.795,463,27.9,NO PUBLICAR,
Valledupar,2023,Componente: sin recoleccion de basuras,1.8738,1.8729,0.0,5.5448,8.215,463,99.95,NO PUBLICAR,
Valledupar,2023,Paredes en material inadecuado,0.8711,0.4996,0.0,1.8502,1.245,463,57.35,NO PUBLICAR,
Valledupar,2023,"Pisos de tierra, arena o barro",2.1349,1.125,0.0,4.34,2.609,463,52.7,NO PUBLICAR,
Valledupar,2023,Hogares en estrato 1 o 2,72.2207,5.9478,60.5631,83.8783,7.593,463,8.24,ACEPTABLE,
Valledupar,2023,Hogares en estrato 3,20.8145,5.3178,10.3916,31.2374,7.388,463,25.55,NO PUBLICAR,
Valledupar,2023,"Hogares en estrato 4, 5 o 6",4.5972,2.4113,0.0,9.3234,5.708,463,52.45,NO PUBLICAR,
Valledupar,2023,Hogares sin estrato o no informa,2.3675,2.1168,0.0,6.5165,8.347,463,89.41,NO PUBLICAR,
Popayán,2023,Deficit habitacional total,12.2001,3.0472,6.2276,18.1726,4.229,541,24.98,PRECAUCION,
Popayán,2023,Deficit habitacional cuantitativo,7.0997,2.7058,1.7964,12.403,5.416,541,38.11,NO PUBLICAR,
Popayán,2023,Deficit habitacional cualitativo,5.1004,1.2032,2.7422,7.4586,1.459,541,23.59,PRECAUCION,
Popayán,2023,Componente: hacinamiento mitigable,3.9178,1.008,1.9422,5.8934,1.317,541,25.73,NO PUBLICAR,
Popayán,2023,Componente: alcantarillado o sanitario inadecuado,1.136,0.6957,0.0,2.4995,2.103,541,61.24,NO PUBLICAR,
Popayán,2023,Componente: sin acueducto,0.3249,0.3227,0.0,0.9574,1.569,541,99.34,NO PUBLICAR,
Popayán,2023,Componente: lugar inadecuado para cocinar,0.5278,0.3013,0.0,1.1184,0.844,541,57.08,NO PUBLICAR,
Popayán,2023,Componente: sin recoleccion de basuras,0.0,,0.0,0.6149,,541,,PRECAUCION,sin casos en la muestra; el IC95 llega hasta 0.61%
Popayán,2023,Paredes en material inadecuado,6.839,2.711,1.5255,12.1526,5.628,541,39.64,NO PUBLICAR,
Popayán,2023,"Pisos de tierra, arena o barro",0.8148,0.4097,0.0118,1.6178,1.013,541,50.28,NO PUBLICAR,
Popayán,2023,Hogares en estrato 1 o 2,55.868,5.934,44.2375,67.4986,6.968,541,10.62,ACEPTABLE,
Popayán,2023,Hogares en estrato 3,22.6404,4.1676,14.4719,30.8089,4.838,541,18.41,PRECAUCION,
Popayán,2023,"Hogares en estrato 4, 5 o 6",21.4916,5.6046,10.5065,32.4766,9.083,541,26.08,NO PUBLICAR,
Popayán,2023,Hogares sin estrato o no informa,0.0,,0.0,0.6149,,541,,PRECAUCION,sin casos en la muestra; el IC95 llega hasta 0.61%
Tunja,2023,Deficit habitacional total,4.1209,1.3177,1.5382,6.7036,1.88,531,31.98,NO PUBLICAR,
Tunja,2023,Deficit habitacional cuantitativo,0.1184,0.119,0.0,0.3516,0.512,531,100.49,NO PUBLICAR,
